"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.923617740E-1,7.000000030E-2,5.099999905E-2,-1.469999999E-1,1.706165288E-1
7.973285490E-1,3.900000080E-2,2.199999988E-2,-9.200000018E-2,1.023181318E-1
8.022953180E-1,6.599999964E-2,9.000000358E-2,-5.099999905E-2,1.227069701E-1
8.072620190E-1,2.500000037E-2,-1.799999923E-2,-6.499999762E-2,7.193051981E-2
8.122287880E-1,-2.800000086E-2,1.040000021E-1,-5.099999905E-2,1.191679504E-1
8.171956400E-1,7.400000095E-2,1.099999994E-1,-5.099999905E-2,1.420457670E-1
8.221621010E-1,7.400000095E-2,5.400000140E-2,-1.190000027E-1,1.501765659E-1
8.271291010E-1,-7.000000216E-3,1.220000014E-1,-1.599999964E-1,2.013280884E-1
8.320958700E-1,-2.099999972E-2,-1.300000027E-2,-5.099999905E-2,5.666568536E-2
8.370624090E-1,3.099999949E-2,6.300000101E-2,-2.400000021E-2,7.420242655E-2
8.420291920E-1,2.999999933E-2,-7.199999690E-2,2.000000095E-3,7.802563370E-2
8.469959610E-1,4.399999976E-2,-4.000000190E-3,-1.059999987E-1,1.148390165E-1
8.519627310E-1,1.700000092E-2,2.199999988E-2,-1.059999987E-1,1.095855819E-1
8.569295000E-1,-3.400000185E-2,-6.700000167E-2,-1.469999999E-1,1.650878563E-1
8.618962690E-1,3.299999982E-2,2.700000070E-2,-1.190000027E-1,1.264080720E-1
8.668630380E-1,-4.800000042E-2,0.000000000E0,-5.099999905E-2,7.003570477E-2
8.718298080E-1,-2.099999972E-2,-3.999999911E-2,-6.499999762E-2,7.915806722E-2
8.767965530E-1,4.300000146E-2,1.300000027E-2,-1.059999987E-1,1.151260173E-1
8.817632450E-1,-9.999999776E-3,2.600000054E-2,-2.400000021E-2,3.676955308E-2
8.867300140E-1,-3.799999878E-2,-5.400000140E-2,-3.799999878E-2,7.618398759E-2
8.916967790E-1,7.000000030E-2,-5.400000140E-2,-9.200000018E-2,1.275931041E-1
8.966636250E-1,1.400000043E-2,-5.099999905E-2,-1.870000064E-1,1.943347687E-1
9.016303940E-1,0.000000000E0,4.399999976E-2,-1.059999987E-1,1.147693326E-1
9.065971060E-1,-9.399999678E-2,1.700000092E-2,-7.800000161E-2,1.233247732E-1
9.115638760E-1,-5.299999937E-2,1.700000092E-2,-5.099999905E-2,7.549172052E-2
9.165304140E-1,0.000000000E0,5.400000140E-2,-9.200000018E-2,1.066770837E-1
9.214971730E-1,1.300000027E-2,0.000000000E0,-5.099999905E-2,5.263078861E-2
9.264639430E-1,5.400000140E-2,-5.499999970E-2,-9.999999776E-3,7.772387094E-2
9.314306930E-1,-2.600000054E-2,-5.499999970E-2,-9.200000018E-2,1.102950589E-1
9.363974620E-1,0.000000000E0,7.500000298E-2,-9.999999776E-3,7.566373268E-2
9.413642310E-1,-5.400000140E-2,-6.100000069E-2,-7.800000161E-2,1.127874128E-1
9.463310050E-1,0.000000000E0,-6.100000069E-2,-1.190000027E-1,1.337235983E-1
9.512976970E-1,-1.300000027E-2,3.400000185E-2,-6.499999762E-2,7.449832094E-2
9.562644660E-1,0.000000000E0,6.000000052E-3,-5.099999905E-2,5.135172736E-2
9.612312220E-1,5.400000140E-2,-6.100000069E-2,-1.330000013E-1,1.559679473E-1
9.661980680E-1,4.100000113E-2,6.000000052E-3,-9.200000018E-2,1.009009421E-1
9.711647610E-1,-2.600000054E-2,1.999999955E-2,-1.059999987E-1,1.109594509E-1
9.761315300E-1,-3.700000048E-2,4.999999888E-3,-2.400000021E-2,4.438468254E-2
9.810982990E-1,5.700000003E-2,-3.400000185E-2,-6.499999762E-2,9.289779233E-2
9.860648380E-1,-5.099999905E-2,4.999999888E-3,-2.400000021E-2,5.658621662E-2
9.910315920E-1,-9.999999776E-3,6.000000052E-3,-6.499999762E-2,6.603786555E-2
9.959985920E-1,-8.999999613E-3,5.600000173E-2,-3.700000048E-2,6.772001345E-2
1.000965361E0,-5.000000075E-2,-9.300000221E-2,-6.499999762E-2,1.239919359E-1
1.005931915E0,8.500000089E-2,1.499999966E-2,2.000000095E-3,8.633655160E-2
1.010898684E0,5.799999833E-2,1.499999966E-2,-9.200000018E-2,1.097861550E-1
1.015865376E0,-8.000000380E-3,-8.699999750E-2,-5.099999905E-2,1.011632318E-1
1.020832146E0,4.000000190E-3,-1.799999923E-2,-9.200000018E-2,9.382963288E-2
1.025798992E0,3.099999949E-2,4.899999872E-2,-1.059999987E-1,1.208221816E-1
1.030765727E0,4.000000190E-3,-4.999999888E-3,-1.190000027E-1,1.191721471E-1
1.035732419E0,4.000000190E-3,4.500000179E-2,-7.800000161E-2,9.013878418E-2
1.040699183E0,-8.999999613E-3,-4.899999872E-2,-6.499999762E-2,8.189627316E-2
1.045665953E0,4.000000190E-3,4.000000190E-3,2.999999933E-2,3.052867444E-2
1.050632722E0,-8.999999613E-3,-8.000000380E-3,-5.099999905E-2,5.240228909E-2
1.055599496E0,4.100000113E-2,-3.299999982E-2,-6.499999762E-2,8.363611523E-2
1.060566265E0,0.000000000E0,-1.899999939E-2,-6.499999762E-2,6.772000935E-2
1.065533035E0,2.800000086E-2,-1.899999939E-2,-9.200000018E-2,9.802550718E-2
1.070499568E0,2.800000086E-2,-4.999999888E-3,-1.059999987E-1,1.097497143E-1
1.075466568E0,-1.200000010E-2,-1.799999923E-2,-2.400000021E-2,3.231098860E-2
1.080433337E0,-3.900000080E-2,-1.129999980E-1,-7.800000161E-2,1.427375209E-1
1.085399895E0,-2.500000037E-2,-4.500000179E-2,-3.700000048E-2,6.339558514E-2
