"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.422924960E-1,-3.400000185E-2,-6.599999964E-2,-1.180000007E-1,1.394130562E-1
5.472592650E-1,-6.100000069E-2,-1.340000033E-1,-1.049999967E-1,1.808369439E-1
5.522262650E-1,-8.799999952E-2,-1.059999987E-1,-7.699999958E-2,1.578258521E-1
5.571930340E-1,3.299999982E-2,-5.200000107E-2,-9.099999815E-2,1.098817536E-1
5.621598710E-1,-4.399999976E-2,-4.899999872E-2,-1.180000007E-1,1.351332676E-1
5.671268710E-1,5.000000075E-2,-2.099999972E-2,-5.000000075E-2,7.376313535E-2
5.720937170E-1,3.700000048E-2,-2.099999972E-2,-1.729999930E-1,1.781544206E-1
5.770604580E-1,6.400000304E-2,-4.800000042E-2,-7.800000161E-2,1.117318248E-1
5.820272270E-1,4.699999839E-2,1.799999923E-2,-8.999999613E-3,5.112729030E-2
5.869942270E-1,-2.099999972E-2,5.799999833E-2,-3.700000048E-2,7.193052085E-2
5.919610730E-1,1.899999939E-2,1.700000092E-2,-7.699999958E-2,8.111103466E-2
5.969280730E-1,-6.100000069E-2,4.000000190E-3,-2.000000030E-1,2.091339314E-1
6.018948370E-1,-4.500000179E-2,4.000000190E-3,-2.300000004E-2,5.069516905E-2
6.068616070E-1,-9.899999946E-2,1.700000092E-2,-5.000000075E-2,1.122051692E-1
6.118283760E-1,-1.700000092E-2,-1.049999967E-1,-9.099999815E-2,1.399821382E-1
6.167952460E-1,-9.899999946E-2,-2.300000004E-2,3.000000026E-3,1.016808728E-1
6.217622460E-1,-3.000000026E-3,-8.999999613E-3,3.000000026E-3,9.949874036E-3
6.267290920E-1,-1.700000092E-2,4.000000190E-3,-6.400000304E-2,6.634003634E-2
6.316958750E-1,8.999999613E-3,-9.000000358E-2,-6.400000304E-2,1.108016292E-1
6.366628750E-1,-1.700000092E-2,4.000000190E-3,-1.049999967E-1,1.064424696E-1
6.416296450E-1,-4.100000113E-2,-4.600000009E-2,-1.319999993E-1,1.456742939E-1
6.465964910E-1,3.999999911E-2,8.000000380E-3,-2.300000004E-2,4.682947722E-2
6.515634910E-1,2.600000054E-2,-4.600000009E-2,-6.400000304E-2,8.299397825E-2
6.565302460E-1,0.000000000E0,-3.200000152E-2,-3.700000048E-2,4.891830059E-2
6.614970920E-1,-1.300000027E-2,-2.999999933E-2,-1.729999930E-1,1.760624819E-1
6.664638620E-1,-3.999999911E-2,-5.700000003E-2,-9.099999815E-2,1.145862103E-1
6.714308470E-1,-6.700000167E-2,-4.399999976E-2,-1.190000027E-1,1.434782243E-1
6.763976930E-1,-5.299999937E-2,-2.999999933E-2,-1.190000027E-1,1.336787214E-1
6.813646840E-1,-5.000000075E-2,8.999999613E-3,-5.099999905E-2,7.198610956E-2
6.863312220E-1,4.000000190E-3,-4.399999976E-2,-7.800000161E-2,8.964374062E-2
6.912982220E-1,-8.999999613E-3,-4.399999976E-2,-2.300000004E-2,5.045790299E-2
6.962650780E-1,-9.000000358E-2,-1.700000092E-2,-2.300000004E-2,9.443516653E-2
7.012318480E-1,2.899999917E-2,-4.199999943E-2,-1.190000027E-1,1.294835918E-1
7.061988480E-1,2.899999917E-2,-1.230000034E-1,-6.400000304E-2,1.416545134E-1
7.111657080E-1,-3.799999878E-2,-1.400000043E-2,-2.300000004E-2,4.657252324E-2
7.161324770E-1,1.000000047E-3,-2.800000086E-2,4.399999976E-2,5.216320569E-2
7.210994630E-1,-1.099999994E-2,-1.300000027E-2,-1.599999964E-1,1.609036944E-1
7.260663090E-1,5.600000173E-2,-3.999999911E-2,-3.700000048E-2,7.813450043E-2
7.310330780E-1,-5.200000107E-2,-3.999999911E-2,-9.099999815E-2,1.121828851E-1
7.359998290E-1,-3.799999878E-2,0.000000000E0,-1.459999979E-1,1.508641749E-1
7.409668290E-1,-2.300000004E-2,2.500000037E-2,-1.049999967E-1,1.103585037E-1
7.459336750E-1,-2.300000004E-2,2.500000037E-2,-1.319999993E-1,1.363011366E-1
7.509004590E-1,-2.300000004E-2,3.799999878E-2,2.999999933E-2,5.360037191E-2
7.558674590E-1,-2.300000004E-2,-5.600000173E-2,-1.190000027E-1,1.335140474E-1
7.608342900E-1,-4.699999839E-2,-3.999999911E-2,-5.099999905E-2,8.006247361E-2
7.658009830E-1,-6.000000052E-3,-1.200000010E-2,-1.049999967E-1,1.058536693E-1
7.707680600E-1,1.999999955E-2,-1.200000010E-2,-6.400000304E-2,6.811754821E-2
7.757349160E-1,-6.000000052E-3,-7.999999821E-2,-9.999999776E-3,8.084552993E-2
7.807016850E-1,-6.000000052E-3,-4.899999872E-2,-2.140000015E-1,2.196201278E-1
7.856684540E-1,1.999999955E-2,-4.899999872E-2,-6.400000304E-2,8.304818027E-2
7.906354770E-1,-6.000000052E-3,-2.199999988E-2,-1.319999993E-1,1.339552157E-1
7.956023230E-1,6.000000052E-3,-6.199999899E-2,-2.010000050E-1,2.104305156E-1
8.005691070E-1,-9.499999881E-2,-7.000000216E-3,-9.999999776E-3,9.578099901E-2
8.055361070E-1,1.400000043E-2,-7.500000298E-2,4.300000146E-2,8.757853952E-2
8.105029530E-1,6.899999827E-2,-2.099999972E-2,5.700000003E-2,9.192931933E-2
8.154696640E-1,-9.399999678E-2,-4.800000042E-2,-1.729999930E-1,2.026548716E-1
8.204365100E-1,-6.199999899E-2,-3.200000152E-2,-1.049999967E-1,1.260674394E-1
8.254035100E-1,3.299999982E-2,4.899999872E-2,-5.099999905E-2,7.804485739E-2
8.303703420E-1,4.600000009E-2,-4.999999888E-3,-2.400000021E-2,5.212485028E-2
8.353371120E-1,-7.000000216E-3,-3.200000152E-2,-1.190000027E-1,1.234260943E-1
8.403041120E-1,1.799999923E-2,-2.999999933E-2,-1.190000027E-1,1.240362874E-1
8.452709620E-1,8.500000089E-2,-7.000000030E-2,-7.800000161E-2,1.349407294E-1
8.502377310E-1,8.500000089E-2,-2.999999933E-2,-5.099999905E-2,1.035664039E-1
8.552047360E-1,3.099999949E-2,-7.000000030E-2,-9.200000018E-2,1.196870922E-1
