"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.452454810E-1,-5.000000075E-2,-3.299999982E-2,-1.059999987E-1,1.217579558E-1
6.502121640E-1,1.499999966E-2,-3.099999949E-2,-7.900000364E-2,8.618004719E-2
6.551789330E-1,1.000000047E-3,-1.700000092E-2,-1.059999987E-1,1.073592090E-1
6.601454720E-1,-7.900000364E-2,5.000000075E-2,-5.099999905E-2,1.064988289E-1
6.651122500E-1,-2.500000037E-2,-3.099999949E-2,-2.400000021E-2,4.649731172E-2
6.700789420E-1,-2.300000004E-2,8.000000380E-3,-2.400000021E-2,3.419064226E-2
6.750454810E-1,3.099999949E-2,2.199999988E-2,-1.469999999E-1,1.518354370E-1
6.800121780E-1,3.000000026E-3,6.300000101E-2,-1.330000013E-1,1.471971483E-1
6.849789470E-1,8.500000089E-2,2.199999988E-2,-9.200000018E-2,1.271731111E-1
6.899454670E-1,-8.999999613E-3,7.100000232E-2,-9.200000018E-2,1.165589995E-1
6.949121590E-1,1.799999923E-2,2.999999933E-2,-7.900000364E-2,8.640023441E-2
6.998786970E-1,1.799999923E-2,3.000000026E-3,-1.190000027E-1,1.203910322E-1
7.048454720E-1,-2.199999988E-2,4.399999976E-2,-6.499999762E-2,8.151686736E-2
7.098121640E-1,6.700000167E-2,5.299999937E-2,-7.800000161E-2,1.156805965E-1
7.147787030E-1,-6.800000370E-2,0.000000000E0,-3.799999878E-2,7.789737101E-2
7.197454810E-1,-5.499999970E-2,7.999999821E-2,-6.499999762E-2,1.168332118E-1
7.247119420E-1,-1.089999974E-1,2.600000054E-2,-6.499999762E-2,1.295453556E-1
7.296786350E-1,1.099999994E-2,4.899999872E-2,-3.799999878E-2,6.297618423E-2
7.346454040E-1,-1.000000047E-3,4.899999872E-2,-3.799999878E-2,6.201612517E-2
7.396121730E-1,-1.000000047E-3,8.000000380E-3,-6.499999762E-2,6.549808926E-2
7.445786260E-1,-1.499999966E-2,6.300000101E-2,-1.330000013E-1,1.479290386E-1
7.495453950E-1,6.199999899E-2,4.600000009E-2,-7.800000161E-2,1.097451600E-1
7.545119330E-1,3.400000185E-2,-2.199999988E-2,-2.400000021E-2,4.707441057E-2
7.594786450E-1,4.699999839E-2,-8.000000380E-3,-3.700000048E-2,6.034898417E-2
7.644451830E-1,6.000000052E-3,4.000000190E-3,-5.099999905E-2,5.150728012E-2
7.694119470E-1,3.099999949E-2,4.000000190E-3,-1.190000027E-1,1.230365825E-1
7.743784090E-1,-3.599999845E-2,1.799999923E-2,-1.330000013E-1,1.389568286E-1
7.793451780E-1,8.500000089E-2,4.000000190E-3,-5.099999905E-2,9.920685489E-2
7.843118760E-1,4.000000190E-3,4.500000179E-2,2.000000095E-3,4.522167802E-2
7.892786450E-1,-8.000000380E-3,4.000000190E-3,-1.059999987E-1,1.063766880E-1
