"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.963608470E-1,2.800000086E-2,7.699999958E-2,-1.689999998E-1,1.878137373E-1
8.013269870E-1,4.100000113E-2,1.040000021E-1,-5.999999866E-2,1.268739547E-1
8.062933720E-1,2.800000086E-2,2.199999988E-2,-1.280000061E-1,1.328608355E-1
8.112592900E-1,-3.700000048E-2,4.600000009E-2,-8.699999750E-2,1.051380027E-1
8.162254440E-1,7.100000232E-2,-6.199999899E-2,-8.699999750E-2,1.282731452E-1
8.211915980E-1,1.700000092E-2,-8.900000155E-2,7.000000216E-3,9.087904220E-2
8.261577420E-1,-8.999999613E-3,5.900000036E-2,-8.699999750E-2,1.055035525E-1
8.311238950E-1,1.040000021E-1,-3.200000152E-2,-1.550000012E-1,1.893805716E-1
8.360902800E-1,-1.799999923E-2,-3.200000152E-2,-8.699999750E-2,9.442986622E-2
8.410562130E-1,-4.000000190E-3,4.899999872E-2,-1.550000012E-1,1.626099635E-1
8.460223670E-1,-1.799999923E-2,-1.799999923E-2,-8.699999750E-2,9.064766687E-2
8.509887710E-1,4.500000179E-2,7.000000216E-3,-2.639999986E-1,2.678992337E-1
8.559546940E-1,-8.999999613E-3,-4.600000009E-2,-4.600000009E-2,6.567343458E-2
8.609210780E-1,-6.300000101E-2,-4.999999888E-3,-7.299999893E-2,9.655568326E-2
8.658872470E-1,-2.199999988E-2,-5.999999866E-2,-8.699999750E-2,1.079490593E-1
8.708531700E-1,3.000000026E-3,-2.999999933E-2,-4.600000009E-2,5.499999971E-2
8.758193240E-1,1.700000092E-2,-7.100000232E-2,-1.550000012E-1,1.713330112E-1
8.807857040E-1,-8.999999613E-3,-4.399999976E-2,-5.999999866E-2,7.494664643E-2
8.857518580E-1,4.399999976E-2,-8.500000089E-2,-1.550000012E-1,1.821702514E-1
8.907180070E-1,3.000000026E-3,-1.679999977E-1,-1.410000026E-1,2.193490369E-1
8.956841600E-1,1.600000076E-2,-3.000000026E-3,-1.679999977E-1,1.687868456E-1
9.006500830E-1,2.999999933E-2,-5.799999833E-2,-7.299999893E-2,9.794385948E-2
9.056164730E-1,-2.400000021E-2,3.700000048E-2,-1.550000012E-1,1.611521034E-1
9.105826270E-1,-2.300000004E-2,-3.000000026E-3,-1.410000026E-1,1.428950690E-1
9.155487810E-1,3.099999949E-2,-1.600000076E-2,-1.280000061E-1,1.326687663E-1
9.205149060E-1,-2.199999988E-2,2.300000004E-2,-2.090000063E-1,2.114095614E-1
9.254810600E-1,4.000000190E-3,6.400000304E-2,-1.280000061E-1,1.431642481E-1
9.304472130E-1,-2.099999972E-2,-2.800000086E-2,-1.280000061E-1,1.326989133E-1
9.354133670E-1,5.999999866E-2,-1.000000047E-3,-4.600000009E-2,7.561084477E-2
9.403795980E-1,-3.500000015E-2,-8.200000226E-2,-7.299999893E-2,1.152302054E-1
9.453456840E-1,-4.800000042E-2,6.599999964E-2,-7.299999893E-2,1.094942913E-1
9.503118380E-1,5.600000173E-2,1.099999994E-2,-1.000000015E-1,1.151390485E-1
9.552779920E-1,2.800000086E-2,5.200000107E-2,-1.000000015E-1,1.161378511E-1
9.602441370E-1,-1.200000010E-2,-1.000000047E-3,-1.270000041E-1,1.275695929E-1
