"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.485128011E0,-3.000000026E-3,4.300000146E-2,-1.000000015E-1,1.088944462E-1
1.490094780E0,-4.399999976E-2,-6.499999762E-2,-5.900000036E-2,9.819368468E-2
1.495061549E0,-1.600000076E-2,-2.300000004E-2,-1.410000026E-1,1.437567416E-1
1.500028318E0,3.700000048E-2,-8.999999613E-3,-1.819999963E-1,1.859408473E-1
1.504995088E0,-2.000000095E-3,-1.309999973E-1,-1.270000041E-1,1.824664361E-1
1.509961861E0,5.099999905E-2,-8.999999613E-3,-3.200000152E-2,6.087692496E-2
1.514928553E0,-5.299999937E-2,4.000000190E-3,-4.600000009E-2,7.029224668E-2
1.519895399E0,6.899999827E-2,-6.400000304E-2,-1.000000015E-1,1.373207939E-1
1.524862112E0,1.000000047E-3,-3.599999845E-2,-1.410000026E-1,1.455266320E-1
1.529828881E0,-5.299999937E-2,3.099999949E-2,-8.699999750E-2,1.064847382E-1
1.534795722E0,5.099999905E-2,6.700000167E-2,-1.000000015E-1,1.307287284E-1
1.539762491E0,-4.399999976E-2,-5.499999970E-2,-7.299999893E-2,1.014396362E-1
1.544729184E0,7.800000161E-2,5.299999937E-2,-8.699999750E-2,1.283043247E-1
1.549695958E0,-7.100000232E-2,7.999999821E-2,-5.900000036E-2,1.221556388E-1
1.554662804E0,2.199999988E-2,3.700000048E-2,-5.900000036E-2,7.303423904E-2
1.559629496E0,-5.900000036E-2,-3.000000026E-3,-8.699999750E-2,1.051617783E-1
1.564596322E0,-1.799999923E-2,3.599999845E-2,-4.600000009E-2,6.112282609E-2
