"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.981519100E-1,-1.299999952E-1,-5.400000140E-2,8.500000089E-2,1.644414761E-1
8.031192950E-1,4.999999888E-3,1.200000010E-2,3.099999949E-2,3.361547218E-2
8.080866800E-1,-3.500000015E-2,-2.800000086E-2,-5.000000075E-2,6.714908885E-2
8.130540640E-1,-2.199999988E-2,-1.509999931E-1,-1.319999993E-1,2.017647088E-1
8.180214680E-1,4.999999888E-3,5.299999937E-2,-1.449999958E-1,1.544635838E-1
8.229888520E-1,1.700000092E-2,3.599999845E-2,-3.599999845E-2,5.367494582E-2
8.279562370E-1,2.999999933E-2,-7.199999690E-2,-6.400000304E-2,1.008959856E-1
8.329235740E-1,-8.999999613E-3,-7.199999690E-2,4.000000190E-3,7.267048609E-2
8.378910350E-1,-2.300000004E-2,-3.099999949E-2,1.129999980E-1,1.194110528E-1
8.428584300E-1,-4.699999839E-2,-5.400000140E-2,-5.000000075E-2,8.732124641E-2
8.478258150E-1,1.019999981E-1,3.999999911E-2,-5.000000075E-2,1.204325521E-1
8.527931990E-1,-4.699999839E-2,8.100000024E-2,-7.699999958E-2,1.212394318E-1
8.577605890E-1,-4.699999839E-2,0.000000000E0,-2.409999967E-1,2.455402172E-1
8.627279730E-1,3.200000152E-2,7.500000298E-2,-1.729999930E-1,1.912537532E-1
8.676953580E-1,-4.899999872E-2,3.400000185E-2,8.500000089E-2,1.038364105E-1
8.726627330E-1,-6.300000101E-2,6.100000069E-2,-5.000000075E-2,1.009455313E-1
8.776303480E-1,-2.199999988E-2,1.999999955E-2,-1.180000007E-1,1.216881266E-1
8.825977140E-1,-3.400000185E-2,1.080000028E-1,1.700000092E-2,1.144945447E-1
8.875650980E-1,1.999999955E-2,-5.499999970E-2,-7.699999958E-2,9.671607873E-2
8.925322710E-1,6.000000052E-3,-1.099999994E-1,-8.999999613E-3,1.105305381E-1
8.974998870E-1,-6.000000052E-3,3.900000080E-2,-7.699999958E-2,8.652167358E-2
9.024670400E-1,6.000000052E-3,-3.900000080E-2,-1.180000007E-1,1.244226677E-1
9.074344200E-1,-1.999999955E-2,-5.200000107E-2,-2.000000030E-1,2.076150315E-1
9.124018050E-1,3.299999982E-2,5.600000173E-2,-1.040000021E-1,1.226417573E-1
9.173694200E-1,6.000000052E-3,-6.599999964E-2,1.700000092E-2,6.841783382E-2
9.223365740E-1,8.200000226E-2,-6.100000069E-2,4.000000190E-3,1.022790323E-1
9.273039590E-1,-2.700000070E-2,-3.400000185E-2,-2.300000004E-2,4.913247567E-2
9.322715740E-1,6.700000167E-2,-6.100000069E-2,-1.040000021E-1,1.379347699E-1
9.372389640E-1,-1.300000027E-2,-7.500000298E-2,-7.699999958E-2,1.082728054E-1
9.422063480E-1,-2.500000037E-2,3.099999949E-2,-5.000000075E-2,6.392182774E-2
9.471737330E-1,1.000000047E-3,3.099999949E-2,5.799999833E-2,6.577233290E-2
9.521411410E-1,-3.900000080E-2,-1.319999993E-1,-3.599999845E-2,1.422708676E-1
9.571086030E-1,-1.099999994E-2,-1.180000007E-1,-1.040000021E-1,1.576737157E-1
9.620758960E-1,1.000000047E-3,6.700000167E-2,-8.999999613E-3,6.760917258E-2
9.670432800E-1,-1.200000010E-2,3.900000080E-2,-3.599999845E-2,5.441507102E-2
9.720106650E-1,-3.900000080E-2,-1.400000043E-2,-3.599999845E-2,5.489080035E-2
9.769780160E-1,-2.500000037E-2,6.599999964E-2,4.000000190E-3,7.068946154E-2
9.819454000E-1,3.900000080E-2,-9.000000358E-2,-7.699999958E-2,1.246996417E-1
9.869127850E-1,-1.499999966E-2,-1.169999987E-1,1.700000092E-2,1.191763387E-1
9.918801830E-1,-2.800000086E-2,-8.000000380E-3,-1.180000007E-1,1.215401178E-1
9.968475680E-1,1.099999994E-2,-2.099999972E-2,1.700000092E-2,2.917190460E-2
1.001814967E0,-5.200000107E-2,-9.600000083E-2,-5.000000075E-2,1.200833059E-1
1.006782428E0,-5.200000107E-2,-2.700000070E-2,3.000000026E-3,5.866856185E-2
1.011749736E0,1.499999966E-2,-5.400000140E-2,-8.999999613E-3,5.676266497E-2
1.016717141E0,-1.099999994E-2,0.000000000E0,1.700000092E-2,2.024845747E-2
1.021684602E0,-3.500000015E-2,1.200000010E-2,-2.300000004E-2,4.356604199E-2
1.026651987E0,1.799999923E-2,-6.899999827E-2,-3.599999845E-2,7.988115937E-2
1.031619361E0,-2.099999972E-2,2.500000037E-2,-8.999999613E-3,3.386738844E-2
1.036586746E0,-2.199999988E-2,-5.499999970E-2,-7.699999958E-2,9.714936900E-2
1.041554088E0,-4.600000009E-2,-5.200000107E-2,-8.999999613E-3,7.000714330E-2
1.046521395E0,-3.200000152E-2,-2.400000021E-2,-5.000000075E-2,6.403124379E-2
1.051488857E0,8.000000380E-3,7.000000030E-2,-1.459999979E-1,1.621110712E-1
1.056456218E0,-7.199999690E-2,1.499999966E-2,-8.999999613E-3,7.409453108E-2
1.061423602E0,8.000000380E-3,-2.300000004E-2,-1.180000007E-1,1.204865145E-1
1.066390987E0,-3.200000152E-2,-5.000000075E-2,-2.300000004E-2,6.366317753E-2
1.071358361E0,-1.899999939E-2,1.700000092E-2,-9.099999815E-2,9.450396643E-2
1.076325746E0,2.099999972E-2,-8.999999613E-3,-7.699999958E-2,8.031811699E-2
1.081293380E0,1.999999955E-2,4.100000113E-2,-1.049999967E-1,1.144814369E-1
1.086260534E0,-3.400000185E-2,2.700000070E-2,-8.999999613E-3,4.433960032E-2
1.091227919E0,1.899999939E-2,1.400000043E-2,3.099999949E-2,3.896151893E-2
1.096195563E0,-7.000000216E-3,1.400000043E-2,-2.300000004E-2,2.782085580E-2
1.101162948E0,4.999999888E-3,-2.500000037E-2,-1.319999993E-1,1.344395769E-1
1.106130102E0,4.999999888E-3,2.000000095E-3,1.700000092E-2,1.783255536E-2
1.111097698E0,-2.099999972E-2,2.000000095E-3,4.399999976E-2,4.879549126E-2
1.116064852E0,-2.099999972E-2,-3.799999878E-2,-1.180000007E-1,1.257338461E-1
1.121032237E0,-8.299999684E-2,-3.599999845E-2,-9.099999815E-2,1.283199089E-1
1.125999626E0,-1.499999966E-2,1.799999923E-2,-1.049999967E-1,1.075825231E-1
1.130967242E0,3.900000080E-2,4.500000179E-2,-2.300000004E-2,6.383572844E-2
1.135934400E0,2.500000037E-2,8.600000292E-2,-5.000000075E-2,1.025719289E-1
1.140902015E0,-1.000000047E-3,1.700000092E-2,3.000000026E-3,1.729161738E-2
1.145869400E0,-2.800000086E-2,7.100000232E-2,-8.999999613E-3,7.685050664E-2
1.150836770E0,-1.000000047E-3,5.799999833E-2,-9.099999815E-2,1.079166320E-1
1.155804155E0,2.600000054E-2,-2.300000004E-2,-6.400000304E-2,7.280796947E-2
1.160771530E0,-1.300000027E-2,4.100000113E-2,3.099999949E-2,5.301886521E-2
1.165738914E0,-2.700000070E-2,-6.700000167E-2,1.700000092E-2,7.420916583E-2
1.170706299E0,-2.700000070E-2,6.800000370E-2,-1.729999930E-1,1.878350290E-1
1.175673674E0,3.999999911E-2,5.400000140E-2,-7.699999958E-2,1.022007829E-1
1.180641059E0,0.000000000E0,7.599999756E-2,-5.000000075E-2,9.097252169E-2
1.185608444E0,-5.400000140E-2,-3.200000152E-2,3.000000026E-3,6.284107135E-2
1.190575832E0,0.000000000E0,3.500000015E-2,-8.999999613E-3,3.613862205E-2
1.195543217E0,-3.999999911E-2,2.099999972E-2,-7.699999958E-2,8.927485566E-2
1.200510678E0,3.799999878E-2,-9.399999678E-2,-9.099999815E-2,1.362387572E-1
1.205477986E0,-4.399999976E-2,-9.300000221E-2,3.099999949E-2,1.074523167E-1
1.210445371E0,9.999999776E-3,1.499999966E-2,-5.000000075E-2,5.315072963E-2
1.215412847E0,-5.700000003E-2,2.800000086E-2,-8.999999613E-3,6.414047119E-2
1.220380232E0,4.699999839E-2,-3.599999845E-2,-1.049999967E-1,1.205404457E-1
1.225347540E0,-4.699999839E-2,3.099999949E-2,-1.049999967E-1,1.191427678E-1
1.230314972E0,-6.000000052E-3,4.000000190E-3,-5.000000075E-2,5.051732452E-2
1.235282357E0,-1.999999955E-2,4.500000179E-2,-5.000000075E-2,7.017834579E-2
1.240249722E0,-4.399999976E-2,4.000000190E-3,1.700000092E-2,4.733920164E-2
1.245217030E0,9.999999776E-3,-2.199999988E-2,1.700000092E-2,2.954657377E-2
1.250184492E0,-4.399999976E-2,3.099999949E-2,-9.099999815E-2,1.057260593E-1
1.255151890E0,-2.999999933E-2,5.799999833E-2,-7.699999958E-2,1.009603868E-1
1.260119275E0,-2.800000086E-2,-9.700000286E-2,-1.319999993E-1,1.661836346E-1
1.265086660E0,1.200000010E-2,3.799999878E-2,-5.000000075E-2,6.393746933E-2
1.270054044E0,-5.499999970E-2,-5.600000173E-2,-9.999999776E-3,7.912648202E-2
1.275021429E0,6.599999964E-2,-2.899999917E-2,-5.000000075E-2,8.773254800E-2
1.279988828E0,-2.600000054E-2,3.599999845E-2,-3.700000048E-2,5.780138365E-2
1.284956213E0,4.100000113E-2,3.599999845E-2,-9.099999815E-2,1.061037212E-1
1.289923829E0,-2.600000054E-2,-4.000000190E-3,-7.800000161E-2,8.231646421E-2
1.294890962E0,-1.200000010E-2,2.199999988E-2,1.120000035E-1,1.147693372E-1
1.299858347E0,0.000000000E0,-7.999999821E-2,4.399999976E-2,9.130169600E-2
1.304825732E0,4.100000113E-2,-3.900000080E-2,-2.549999952E-1,2.612029818E-1
1.309793352E0,-2.600000054E-2,1.499999966E-2,-7.800000161E-2,8.357631404E-2
1.314760737E0,1.400000043E-2,-6.599999964E-2,-2.300000004E-2,7.128113332E-2
1.319728121E0,-2.400000021E-2,-6.199999899E-2,-5.099999905E-2,8.379140640E-2
1.324695491E0,1.600000076E-2,-1.999999955E-2,-5.099999905E-2,5.707013150E-2
1.329662645E0,-5.099999905E-2,6.000000052E-3,7.100000232E-2,8.762419890E-2
1.334630275E0,5.700000003E-2,4.699999839E-2,-1.049999967E-1,1.283861331E-1
1.339597660E0,-3.500000015E-2,-6.000000052E-3,-6.400000304E-2,7.319153230E-2
1.344565044E0,-1.030000001E-1,6.100000069E-2,-1.049999967E-1,1.592325325E-1
1.349532414E0,1.899999939E-2,4.699999839E-2,-1.459999979E-1,1.545509599E-1
1.354499799E0,-4.899999872E-2,3.400000185E-2,-1.319999993E-1,1.448481957E-1
1.359467188E0,-3.299999982E-2,3.099999949E-2,4.399999976E-2,6.313477596E-2
1.364434573E0,7.599999756E-2,4.500000179E-2,-9.999999776E-3,8.888756823E-2
1.369401958E0,-7.299999893E-2,4.000000190E-3,-1.319999993E-1,1.508940014E-1
1.374369342E0,-3.200000152E-2,3.099999949E-2,-1.459999979E-1,1.526466490E-1
1.379336804E0,-4.300000146E-2,6.700000167E-2,-9.999999776E-3,8.023715065E-2
1.384304188E0,5.200000107E-2,6.700000167E-2,-5.099999905E-2,9.896464135E-2
