"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.538050580E-1,5.299999937E-2,1.999999955E-2,-5.099999905E-2,7.622335481E-2
9.587723660E-1,1.200000010E-2,5.999999866E-2,-7.800000161E-2,9.913627032E-2
9.637394430E-1,-1.499999966E-2,-4.699999839E-2,-1.319999993E-1,1.409184149E-1
9.687065350E-1,-1.499999966E-2,-4.699999839E-2,-1.319999993E-1,1.409184149E-1
9.736736120E-1,2.300000004E-2,3.099999949E-2,-1.190000027E-1,1.251039593E-1
9.786406890E-1,-4.399999976E-2,-8.999999613E-3,-6.400000304E-2,7.818567875E-2
9.836077750E-1,2.300000004E-2,3.099999949E-2,-6.400000304E-2,7.473955017E-2
9.885748510E-1,-4.399999976E-2,-2.300000004E-2,-5.000000075E-2,7.046275651E-2
9.935419910E-1,8.999999613E-3,-5.999999866E-2,-9.099999815E-2,1.093709262E-1
9.985090680E-1,-7.199999690E-2,-1.799999923E-2,-1.190000027E-1,1.402462127E-1
1.003476068E0,-1.799999923E-2,2.199999988E-2,2.999999933E-2,4.132795575E-2
1.008443207E0,-4.000000190E-3,-1.799999923E-2,-7.800000161E-2,8.014986104E-2
1.013410284E0,9.700000286E-2,1.999999955E-2,-3.700000048E-2,1.057260638E-1
1.018377592E0,-3.900000080E-2,4.699999839E-2,-1.319999993E-1,1.454441464E-1
1.023344419E0,8.299999684E-2,1.999999955E-2,-6.400000304E-2,1.067005147E-1
1.028311496E0,9.600000083E-2,7.000000216E-3,-7.800000161E-2,1.238910829E-1
1.033278789E0,7.699999958E-2,5.700000003E-2,-1.319999993E-1,1.631011948E-1
1.038245866E0,1.169999987E-1,2.000000095E-3,-1.180000007E-1,1.661836330E-1
1.043212942E0,4.899999872E-2,1.499999966E-2,-2.000000030E-1,2.064606526E-1
1.048180101E0,-1.799999923E-2,-9.300000221E-2,-7.699999958E-2,1.220737495E-1
1.053147178E0,-1.059999987E-1,-8.699999750E-2,2.999999933E-2,1.403744965E-1
1.058114178E0,-9.099999815E-2,7.699999958E-2,-6.400000304E-2,1.352996674E-1
1.063081332E0,-9.200000018E-2,-4.500000179E-2,-7.800000161E-2,1.287361660E-1
1.068048409E0,-9.999999776E-3,-4.500000179E-2,4.399999976E-2,6.372597693E-2
1.073015703E0,2.800000086E-2,-1.309999973E-1,-9.099999815E-2,1.619444318E-1
1.077982549E0,-6.700000167E-2,-2.099999972E-2,-1.729999930E-1,1.867056447E-1
1.082949857E0,1.400000043E-2,-3.500000015E-2,-9.099999815E-2,9.849872936E-2
1.087916717E0,2.800000086E-2,4.600000009E-2,-2.000000030E-1,2.071231548E-1
1.092883794E0,0.000000000E0,2.999999933E-2,-7.800000161E-2,8.357033092E-2
1.097851101E0,-1.200000010E-2,-7.800000161E-2,4.399999976E-2,9.035485727E-2
1.102818164E0,5.499999970E-2,7.000000030E-2,-1.190000027E-1,1.486135951E-1
1.107785241E0,-2.600000054E-2,-2.400000021E-2,2.999999933E-2,4.638965399E-2
1.112752318E0,-2.400000021E-2,2.000000095E-3,2.999999933E-2,3.847076774E-2
1.117719404E0,-6.499999762E-2,2.899999917E-2,-1.459999979E-1,1.624253644E-1
1.122686481E0,-1.059999987E-1,2.000000095E-3,-2.300000004E-2,1.084850208E-1
1.127653544E0,-6.499999762E-2,-5.200000107E-2,-1.459999979E-1,1.680624859E-1
1.132620698E0,1.499999966E-2,1.400000043E-2,-7.800000161E-2,8.065358177E-2
1.137587775E0,-2.500000037E-2,-3.999999911E-2,2.999999933E-2,5.590169860E-2
1.142554852E0,-6.599999964E-2,2.700000070E-2,-5.099999905E-2,8.766983457E-2
1.147521929E0,1.000000047E-3,6.800000370E-2,-7.800000161E-2,1.034843020E-1
1.152489269E0,1.000000047E-3,3.799999878E-2,-2.300000004E-2,4.442971876E-2
1.157456346E0,6.899999827E-2,5.099999905E-2,-1.049999967E-1,1.355986688E-1
1.162423193E0,1.000000047E-3,-1.600000076E-2,-5.000000075E-2,5.250714331E-2
