"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.923918890E-1,-2.000000095E-3,-7.199999690E-2,-1.180000007E-1,1.382461563E-1
7.973591970E-1,9.999999776E-3,-1.700000092E-2,-5.000000075E-2,5.374941955E-2
8.023263510E-1,9.999999776E-3,-1.389999986E-1,4.000000190E-3,1.394166403E-1
8.072936740E-1,-2.999999933E-2,-2.999999933E-2,-6.300000101E-2,7.595393372E-2
8.122608280E-1,-9.799999744E-2,-1.700000092E-2,-9.000000358E-2,1.341379893E-1
8.172281440E-1,4.699999839E-2,2.099999972E-2,-1.309999973E-1,1.407515510E-1
8.221952980E-1,3.299999982E-2,-4.999999888E-3,-1.309999973E-1,1.351850556E-1
8.271626110E-1,-8.900000155E-2,2.099999972E-2,-1.309999973E-1,1.597591924E-1
8.321297650E-1,1.899999939E-2,-5.999999866E-2,-2.199999988E-2,6.667083178E-2
8.370970720E-1,8.100000024E-2,-8.100000024E-2,-1.040000021E-1,1.547191020E-1
8.420642550E-1,0.000000000E0,5.499999970E-2,4.000000190E-3,5.514526243E-2
8.470315630E-1,-1.400000043E-2,4.100000113E-2,-1.040000021E-1,1.126632174E-1
8.519987170E-1,2.600000054E-2,-2.600000054E-2,-7.699999958E-2,8.532877587E-2
8.569660440E-1,2.500000037E-2,1.300000027E-2,4.000000190E-3,2.846049942E-2
8.619331210E-1,-4.300000146E-2,0.000000000E0,4.000000190E-3,4.318564724E-2
8.669002750E-1,-5.600000173E-2,3.999999911E-2,-1.309999973E-1,1.479763474E-1
8.718676550E-1,-1.499999966E-2,6.700000167E-2,-1.449999958E-1,1.604337839E-1
8.768349630E-1,4.800000042E-2,-1.300000027E-2,-9.000000358E-2,1.028250976E-1
8.818020400E-1,-1.999999955E-2,1.300000027E-2,-1.040000021E-1,1.067005175E-1
8.867692120E-1,-6.000000052E-3,-6.700000167E-2,7.199999690E-2,9.853425688E-2
8.917365970E-1,-6.000000052E-3,-8.100000024E-2,-6.300000101E-2,1.027910510E-1
8.967036740E-1,-4.399999976E-2,-3.799999878E-2,-7.699999958E-2,9.648315823E-2
9.016709680E-1,-2.000000095E-3,-9.999999776E-3,-8.999999613E-3,1.360147010E-2
9.066383520E-1,9.999999776E-3,1.600000076E-2,-6.300000101E-2,6.576473331E-2
9.116054190E-1,-2.999999933E-2,3.000000026E-3,-8.999999613E-3,3.146426470E-2
9.165725730E-1,3.500000015E-2,-7.299999893E-2,-1.180000007E-1,1.431013628E-1
9.215398810E-1,2.099999972E-2,6.300000101E-2,-9.000000358E-2,1.118481147E-1
9.265069390E-1,7.000000216E-3,4.899999872E-2,-6.300000101E-2,8.011866203E-2
9.314740930E-1,-1.899999939E-2,8.000000380E-3,-2.199999988E-2,3.014962649E-2
9.364414770E-1,-2.999999933E-2,4.600000009E-2,9.899999946E-2,1.132121895E-1
9.414087800E-1,-5.700000003E-2,4.999999888E-3,5.900000036E-2,8.218880729E-2
9.463759340E-1,-1.600000076E-2,1.799999923E-2,-9.000000358E-2,9.316652103E-2
9.513432410E-1,2.300000004E-2,-4.899999872E-2,-2.199999988E-2,5.842944353E-2
9.563103950E-1,-1.049999967E-1,4.199999943E-2,-1.990000010E-1,2.288886184E-1
9.612777030E-1,4.000000190E-3,-2.500000037E-2,-6.300000101E-2,6.789698188E-2
9.662448090E-1,4.000000190E-3,2.800000086E-2,-6.300000101E-2,6.905794797E-2
9.712121940E-1,-3.599999845E-2,1.499999966E-2,-1.449999958E-1,1.501532506E-1
9.761793330E-1,-3.299999982E-2,3.900000080E-2,1.799999923E-2,5.416641047E-2
9.811464100E-1,-1.899999939E-2,-2.800000086E-2,-1.860000044E-1,1.890529071E-1
9.861137180E-1,7.000000216E-3,5.299999937E-2,-2.199999988E-2,5.781003314E-2
9.910810790E-1,4.800000042E-2,1.200000010E-2,-6.300000101E-2,8.010618060E-2
9.960482330E-1,3.200000152E-2,3.599999845E-2,-1.580000073E-1,1.651786980E-1
1.001015310E0,5.900000036E-2,-3.200000152E-2,-4.899999872E-2,8.310234662E-2
1.005982698E0,3.099999949E-2,-4.500000179E-2,-7.699999958E-2,9.441927804E-2
1.010950006E0,5.900000036E-2,-4.000000190E-3,-2.199999988E-2,6.309516652E-2
1.015917184E0,4.000000190E-3,1.999999955E-2,-7.699999958E-2,7.965550778E-2
1.020884261E0,1.700000092E-2,-3.299999982E-2,-1.580000073E-1,1.623021944E-1
1.025851645E0,-5.000000075E-2,-6.000000052E-3,-7.699999958E-2,9.200543468E-2
1.030818708E0,-2.199999988E-2,-3.299999982E-2,1.799999923E-2,4.355456296E-2
1.035786016E0,1.600000076E-2,-1.799999923E-2,-1.040000021E-1,1.067520512E-1
1.040753170E0,-7.900000364E-2,7.599999756E-2,-4.899999872E-2,1.200749769E-1
1.045720458E0,-1.099999994E-2,3.500000015E-2,-9.000000358E-2,9.719053788E-2
1.050687612E0,2.000000095E-3,-4.500000179E-2,-3.599999845E-2,5.766281340E-2
1.055654896E0,2.000000095E-3,7.000000216E-3,-7.699999958E-2,7.734338976E-2
1.060622050E0,-3.799999878E-2,6.199999899E-2,-7.699999958E-2,1.059103381E-1
1.065589435E0,-2.400000021E-2,-1.899999939E-2,-1.040000021E-1,1.084112560E-1
1.070556515E0,-3.799999878E-2,-4.999999888E-3,-4.899999872E-2,6.220932230E-2
1.075523823E0,3.999999911E-2,-1.799999923E-2,-1.720000058E-1,1.775049349E-1
1.080490977E0,-5.499999970E-2,-1.799999923E-2,-1.309999973E-1,1.432131252E-1
1.085458074E0,2.600000054E-2,-5.900000036E-2,3.099999949E-2,7.154019876E-2
1.090425459E0,-5.499999970E-2,-8.600000292E-2,-4.899999872E-2,1.132342719E-1
1.095392756E0,0.000000000E0,-2.899999917E-2,7.199999690E-2,7.762087029E-2
1.100359910E0,1.200000010E-2,-1.600000076E-2,-1.040000021E-1,1.059056206E-1
1.105326987E0,1.200000010E-2,-2.000000095E-3,-9.000000358E-2,9.081850388E-2
1.110294396E0,-4.100000113E-2,-2.000000095E-3,-9.000000358E-2,9.891916264E-2
1.115261703E0,-6.400000304E-2,-3.999999911E-2,-7.699999958E-2,1.078192944E-1
1.120228857E0,3.000000026E-3,-1.300000027E-2,-7.699999958E-2,7.814729645E-2
1.125195929E0,-3.700000048E-2,-2.600000054E-2,-8.999999613E-3,4.610856814E-2
1.130163314E0,8.500000089E-2,-3.999999911E-2,4.000000190E-3,9.402659242E-2
1.135130396E0,1.600000076E-2,-7.500000298E-2,-1.180000007E-1,1.407302407E-1
1.140097780E0,2.000000095E-3,-3.400000185E-2,-1.449999958E-1,1.489462954E-1
1.145065088E0,-6.400000304E-2,3.299999982E-2,-1.589999944E-1,1.745451191E-1
1.150032242E0,-6.400000304E-2,-7.000000216E-3,-8.999999613E-3,6.500769481E-2
1.154999319E0,2.000000095E-3,-4.399999976E-2,-7.699999958E-2,8.870738366E-2
1.159966627E0,7.100000232E-2,1.180000007E-1,-1.040000021E-1,1.725717270E-1
1.164933799E0,-9.999999776E-3,9.999999776E-3,-9.099999815E-2,9.209234308E-2
1.169901184E0,-3.700000048E-2,6.400000304E-2,-3.599999845E-2,8.222530214E-2
1.174868251E0,3.000000026E-3,1.110000014E-1,-3.599999845E-2,1.167304596E-1
1.179835559E0,4.300000146E-2,5.600000173E-2,4.000000190E-3,7.071775110E-2
1.184802713E0,5.700000003E-2,4.199999943E-2,-9.000000358E-2,1.145120107E-1
1.189770020E0,-3.700000048E-2,-2.500000037E-2,1.799999923E-2,4.814561274E-2
1.194737174E0,-2.199999988E-2,5.200000107E-2,-2.199999988E-2,6.059703046E-2
1.199704482E0,-8.000000380E-3,-2.899999917E-2,-6.300000101E-2,6.981403931E-2
1.204671569E0,1.799999923E-2,-2.899999917E-2,4.500000179E-2,5.648008574E-2
1.209638723E0,1.799999923E-2,-2.000000095E-3,-8.999999613E-3,2.022374756E-2
1.214606088E0,-3.400000185E-2,9.999999776E-3,-7.699999958E-2,8.476437965E-2
1.219573396E0,1.999999955E-2,-9.799999744E-2,-1.309999973E-1,1.648180778E-1
1.224540473E0,3.299999982E-2,-1.600000076E-2,1.799999923E-2,4.085339624E-2
1.229507622E0,1.899999939E-2,3.700000048E-2,1.799999923E-2,4.532107660E-2
1.234475006E0,1.700000092E-2,-2.800000086E-2,-8.999999613E-3,3.397057657E-2
1.239442083E0,-2.300000004E-2,-4.100000113E-2,-1.040000021E-1,1.141315055E-1
1.244409463E0,-5.000000075E-2,-2.800000086E-2,7.199999690E-2,9.202173481E-2
