"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.900365000E-1,1.300000027E-2,-2.500000037E-2,-6.400000304E-2,6.992853791E-2
6.950035770E-1,-2.700000070E-2,5.600000173E-2,-2.010000050E-1,2.103948722E-1
6.999706540E-1,-3.799999878E-2,-1.099999994E-2,-1.870000064E-1,1.911386992E-1
7.049375000E-1,-3.700000048E-2,1.110000014E-1,-5.099999905E-2,1.276362028E-1
7.099044800E-1,3.000000026E-3,4.300000146E-2,2.999999933E-2,5.251666484E-2
7.148715570E-1,2.999999933E-2,1.110000014E-1,-3.700000048E-2,1.207890736E-1
7.198386540E-1,2.800000086E-2,-4.800000042E-2,1.600000076E-2,5.782733015E-2
7.248055000E-1,-3.999999911E-2,-1.999999955E-2,-6.499999762E-2,7.889866666E-2
7.297725000E-1,2.800000086E-2,6.000000052E-3,-1.599999964E-1,1.625422988E-1
7.347393310E-1,-2.600000054E-2,6.000000052E-3,-9.200000018E-2,9.579144044E-2
7.397063310E-1,-2.400000021E-2,-1.209999993E-1,-1.190000027E-1,1.714001182E-1
7.446734080E-1,2.999999933E-2,2.899999917E-2,-9.999999776E-3,4.290687482E-2
7.496404660E-1,2.999999933E-2,2.899999917E-2,-7.800000161E-2,8.845903098E-2
7.546073120E-1,1.600000076E-2,2.000000095E-3,9.799999744E-2,9.931766974E-2
7.595743270E-1,-4.800000042E-2,2.000000095E-3,-5.099999905E-2,7.006425582E-2
7.645414030E-1,-6.100000069E-2,-9.300000221E-2,-1.870000064E-1,2.175752810E-1
7.695081730E-1,-1.999999955E-2,7.000000030E-2,-9.200000018E-2,1.173200753E-1
7.744752650E-1,-7.400000095E-2,2.899999917E-2,-9.200000018E-2,1.215771365E-1
7.794423420E-1,-1.080000028E-1,-4.800000042E-2,-7.900000364E-2,1.421583667E-1
7.844091880E-1,-3.900000080E-2,4.999999888E-3,-2.400000021E-2,4.606517200E-2
7.893761880E-1,-2.500000037E-2,-7.000000216E-3,-2.400000021E-2,3.535533951E-2
7.943430340E-1,2.899999917E-2,-6.199999899E-2,-1.330000013E-1,1.495794109E-1
7.993101200E-1,2.700000070E-2,-4.500000179E-2,-1.330000013E-1,1.429790214E-1
8.042771970E-1,1.350000054E-1,8.999999613E-3,-1.059999987E-1,1.718778670E-1
8.092439660E-1,3.999999911E-2,2.199999988E-2,-2.400000021E-2,5.157518719E-2
8.142110340E-1,6.700000167E-2,7.699999958E-2,-1.099999994E-2,1.026596326E-1
8.191780340E-1,1.010000035E-1,8.000000380E-3,-1.059999987E-1,1.466321945E-1
8.241448800E-1,1.000000015E-1,1.580000073E-1,-3.799999878E-2,1.908088114E-1
8.291119570E-1,3.200000152E-2,8.000000380E-3,-6.499999762E-2,7.289032716E-2
8.340790340E-1,-2.099999972E-2,9.000000358E-2,-5.099999905E-2,1.055556750E-1
8.390460140E-1,-7.000000216E-3,1.089999974E-1,-3.799999878E-2,1.156460087E-1
8.440128600E-1,1.899999939E-2,2.700000070E-2,-1.459999979E-1,1.496863367E-1
8.489799370E-1,5.999999866E-2,1.220000014E-1,-9.200000018E-2,1.641584607E-1
8.539469660E-1,-2.099999972E-2,8.100000024E-2,-1.330000013E-1,1.571337022E-1
8.589140430E-1,-1.899999939E-2,0.000000000E0,-1.469999999E-1,1.482228051E-1
8.638808890E-1,-5.999999866E-2,2.700000070E-2,-2.400000021E-2,7.003570437E-2
8.688478750E-1,6.100000069E-2,0.000000000E0,-1.190000027E-1,1.337235983E-1
8.738147210E-1,7.000000216E-3,-1.300000027E-2,-1.190000027E-1,1.199124708E-1
8.787817980E-1,-4.999999888E-3,-1.270000041E-1,-9.200000018E-2,1.569012462E-1
8.837487980E-1,-1.010000035E-1,-8.500000089E-2,-9.200000018E-2,1.609037007E-1
8.887158750E-1,-4.999999888E-3,-1.700000092E-2,-1.190000027E-1,1.203120970E-1
8.936827300E-1,-1.140000001E-1,-4.399999976E-2,-6.499999762E-2,1.384088136E-1
8.986497300E-1,-5.600000173E-2,2.199999988E-2,-6.499999762E-2,8.857200392E-2
9.036168070E-1,-1.400000043E-2,6.199999899E-2,4.300000146E-2,7.673982025E-2
9.085838890E-1,-1.400000043E-2,-1.899999939E-2,2.000000095E-3,2.368543834E-2
9.135506590E-1,-5.499999970E-2,8.000000380E-3,-7.900000364E-2,9.659192796E-2
9.185177400E-1,1.099999994E-2,-8.100000024E-2,-1.879999936E-1,2.050024332E-1
9.234845870E-1,-2.000000095E-3,-1.200000010E-2,-1.099999994E-2,1.640121951E-2
9.284515870E-1,1.099999994E-2,-1.200000010E-2,-6.499999762E-2,6.700745997E-2
9.334186640E-1,1.099999994E-2,5.499999970E-2,-3.799999878E-2,6.774953781E-2
9.383857410E-1,9.999999776E-3,1.300000027E-2,-1.059999987E-1,1.072613618E-1
9.433525870E-1,6.400000304E-2,-4.100000113E-2,-7.900000364E-2,1.096266439E-1
9.483195870E-1,5.099999905E-2,5.299999937E-2,1.600000076E-2,7.527283614E-2
9.532866640E-1,2.300000004E-2,3.999999911E-2,-3.799999878E-2,5.977457518E-2
9.582535090E-1,-1.499999966E-2,7.500000298E-2,-7.900000364E-2,1.099590879E-1
9.632205860E-1,3.799999878E-2,-1.999999955E-2,-1.599999964E-1,1.656623033E-1
9.681873550E-1,2.400000021E-2,-4.699999839E-2,-1.599999964E-1,1.684784815E-1
9.731544320E-1,1.099999994E-2,4.699999839E-2,-1.099999994E-2,4.950757362E-2
9.781215090E-1,-2.700000070E-2,-1.899999939E-2,-1.330000013E-1,1.370364928E-1
9.830882780E-1,1.300000027E-2,8.000000380E-3,-1.330000013E-1,1.338730756E-1
9.880553600E-1,-5.400000140E-2,2.099999972E-2,-7.900000364E-2,9.796938662E-2
9.930224370E-1,-1.300000027E-2,4.800000042E-2,2.000000095E-3,4.976946903E-2
9.979895140E-1,0.000000000E0,-2.999999933E-2,-6.499999762E-2,7.158910287E-2
1.002956514E0,2.600000054E-2,-2.999999933E-2,-2.400000021E-2,4.638965399E-2
1.007923360E0,-5.499999970E-2,9.999999776E-3,-1.469999999E-1,1.572704674E-1
1.012890432E0,7.999999821E-2,9.999999776E-3,-2.010000050E-1,2.165663910E-1
1.017857432E0,1.099999994E-2,-5.400000140E-2,-6.499999762E-2,8.521736818E-2
1.022824278E0,1.099999994E-2,1.400000043E-2,-5.200000107E-2,5.496362545E-2
1.027791350E0,1.099999994E-2,-1.300000027E-2,-2.400000021E-2,2.942787821E-2
1.032758119E0,-1.000000047E-3,6.800000370E-2,1.600000076E-2,6.986415767E-2
1.037725201E0,2.300000004E-2,1.300000027E-2,-5.099999905E-2,5.743692115E-2
1.042692278E0,-3.099999949E-2,6.700000167E-2,-1.099999994E-2,7.463913311E-2
1.047659278E0,5.000000075E-2,5.299999937E-2,2.000000095E-3,7.289032864E-2
1.052626139E0,3.599999845E-2,6.700000167E-2,-3.799999878E-2,8.502352627E-2
1.057593216E0,2.099999972E-2,1.099999994E-2,-1.469999999E-1,1.488992947E-1
1.062560216E0,3.400000185E-2,6.599999964E-2,-9.200000018E-2,1.182201341E-1
1.067527264E0,-6.000000052E-3,-4.199999943E-2,-1.059999987E-1,1.141753024E-1
1.072494110E0,-3.299999982E-2,1.099999994E-2,-1.059999987E-1,1.115616409E-1
1.077461192E0,5.700000003E-2,6.100000069E-2,-5.099999905E-2,9.783148772E-2
1.082428192E0,-2.400000021E-2,6.000000052E-3,2.000000095E-3,2.481934751E-2
1.087395039E0,1.600000076E-2,-8.799999952E-2,-1.469999999E-1,1.720726588E-1
1.092362024E0,-2.400000021E-2,3.400000185E-2,-1.059999987E-1,1.138771262E-1
1.097329101E0,2.000000095E-3,-6.000000052E-3,-2.419999987E-1,2.420826292E-1
1.102296177E0,1.600000076E-2,8.799999952E-2,-1.870000064E-1,2.072896581E-1
1.107263035E0,2.899999917E-2,-5.999999866E-2,-7.900000364E-2,1.033537632E-1
1.112230035E0,-3.799999878E-2,1.159999967E-1,-5.099999905E-2,1.322913415E-1
1.117197121E0,-4.800000042E-2,-4.999999888E-3,-1.059999987E-1,1.164688790E-1
1.122163890E0,4.699999839E-2,-4.999999888E-3,-1.190000027E-1,1.280429635E-1
1.127130967E0,-6.100000069E-2,7.000000216E-3,-7.900000364E-2,1.000549882E-1
1.132098059E0,-4.800000042E-2,7.000000216E-3,-2.400000021E-2,5.412023700E-2
1.137064828E0,-4.500000179E-2,3.200000152E-2,-9.200000018E-2,1.072986500E-1
1.142031895E0,-5.799999833E-2,4.500000179E-2,-3.799999878E-2,8.266196147E-2
1.146998972E0,8.999999613E-3,8.600000292E-2,-1.190000027E-1,1.470986103E-1
1.151966049E0,7.800000161E-2,3.200000152E-2,-1.059999987E-1,1.354400239E-1
1.156932833E0,7.199999690E-2,-8.000000380E-3,-1.330000013E-1,1.514496613E-1
1.161899910E0,3.099999949E-2,1.000000015E-1,-1.190000027E-1,1.584992143E-1
1.166866756E0,-2.300000004E-2,3.200000152E-2,2.000000095E-3,3.945884058E-2
1.171833741E0,-8.999999613E-3,-8.000000380E-3,-9.999999776E-3,1.565247567E-2
1.176800818E0,-2.099999972E-2,2.999999933E-2,-9.999999776E-3,3.796050505E-2
1.181767895E0,7.299999893E-2,2.899999917E-2,-6.499999762E-2,1.019558703E-1
1.186734722E0,3.299999982E-2,4.300000146E-2,-9.200000018E-2,1.067801487E-1
1.191701722E0,3.299999982E-2,2.000000095E-3,-1.870000064E-1,1.898999800E-1
1.196668784E0,-1.899999939E-2,2.000000095E-3,-5.099999905E-2,5.446099411E-2
1.201635630E0,7.000000216E-3,1.250000000E-1,-9.200000018E-2,1.553640886E-1
1.206602707E0,3.400000185E-2,7.000000030E-2,4.300000146E-2,8.891006857E-2
1.211569727E0,3.400000185E-2,2.899999917E-2,-6.499999762E-2,7.887965370E-2
1.216536573E0,3.200000152E-2,1.400000043E-2,-7.800000161E-2,8.546344459E-2
1.221503573E0,1.799999923E-2,1.000000047E-3,-1.059999987E-1,1.075220894E-1
1.226470420E0,-7.599999756E-2,1.400000043E-2,1.600000076E-2,7.891767651E-2
1.231437496E0,-2.199999988E-2,-2.600000054E-2,-6.499999762E-2,7.338255728E-2
1.236404568E0,4.000000190E-3,-7.500000298E-2,-5.099999905E-2,9.078546333E-2
1.241371338E0,3.099999949E-2,4.699999839E-2,-1.330000013E-1,1.444264524E-1
1.246338415E0,-9.000000358E-2,3.299999982E-2,-6.499999762E-2,1.158188254E-1
1.251305482E0,4.000000190E-3,-6.000000052E-3,-1.190000027E-1,1.192182899E-1
1.256272558E0,-8.000000380E-3,1.799999923E-2,-6.499999762E-2,6.791906704E-2
1.261239328E0,4.600000009E-2,4.999999888E-3,-1.059999987E-1,1.156589804E-1
1.266206405E0,1.799999923E-2,3.200000152E-2,-3.799999878E-2,5.283937903E-2
1.271173405E0,1.140000001E-1,7.299999893E-2,-1.330000013E-1,1.897735498E-1
